Mean temperature (°C),Mean precipitation (mm),Mean relative humidity (%),Urban population (%),GDP per capita (PPP),International tourism arrivals,International tourism departures,Population density (people/km²),Population size,Log incidence rate,meanshift_cluster
26.65,2323.38,81.76,20.978,16149.92825119405,8492220.782080764,10890109.50999668,520.53,156025.0,0.0,0
26.91,2079.27,81.9,21.607,16149.92825119405,8492220.782080764,10890109.50999668,534.533333333333,160326.0,0.0,0
26.96,1692.83,80.81,22.25,16149.92825119405,8492220.782080764,10890109.50999668,549.45,164887.0,0.0,0
26.84,1577.67,80.56,22.905,16149.92825119405,8492220.782080764,10890109.50999668,565.106666666667,169663.0,0.0,0
26.95,2031.81,80.39,23.574,16149.92825119405,8492220.782080764,10890109.50999668,581.11,174523.0,0.0,0
27.22,1679.81,80.12,24.257,16149.92825119405,8492220.782080764,10890109.50999668,597.093333333333,179339.0,0.0,0
26.6,1892.57,81.52,24.954,16149.92825119405,8492220.782080764,10890109.50999668,613.993333333333,184388.0,0.0,0
26.65,2071.1,81.25,25.491,16149.92825119405,8492220.782080764,10890109.50999668,633.896666666667,190384.0,0.0,0
26.78,1867.87,81.4,25.57,16149.92825119405,8492220.782080764,10890109.50999668,656.45,197225.0,0.0,0
27.27,1762.19,80.86,25.648,16149.92825119405,8492220.782080764,10890109.50999668,679.813333333333,204256.0,0.0,0
27.17,1760.15,80.82,25.727,16149.92825119405,8492220.782080764,10890109.50999668,702.95,211160.0,7.573759506438984,0
26.79,1887.92,80.4,25.806,16149.92825119405,8492220.782080764,10890109.50999668,725.793333333333,217937.0,0.0,0
27.16,1584.31,80.52,25.84,4531.36795276601,8492220.782080764,10890109.50999668,749.206666666667,224957.0,0.0,0
27.13,1833.43,80.8,25.776,4607.86724280589,8492220.782080764,10890109.50999668,772.673333333333,232150.0,0.0,0
26.92,1657.18,79.48,25.713,4885.19574426709,8492220.782080764,10890109.50999668,795.143333333333,239136.0,0.0,0
26.87,1819.96,80.35,25.649,5142.19339163766,8492220.782080764,10890109.50999668,816.28,245845.0,0.0,0
27.01,1919.59,80.6,25.586,5525.01975208518,8492220.782080764,10890109.50999668,836.073333333333,252201.0,0.0,0
27.12,1699.24,80.62,25.638,6228.67035047267,315000.0,32000.0,855.496666666667,258208.00000000003,0.0,0
26.9,1535.09,80.41,26.008,6692.56802443409,339000.0,32000.0,874.49,263842.0,0.0,0
27.11,1787.36,80.31,26.379,7231.95212684089,366000.0,33000.0,892.356666666667,269040.0,1.1725290866934812,0
27.53,1697.62,80.5,26.755,7716.74503368053,396000.0,37000.0,909.076666666667,273796.0,7.154087098390425,0
26.93,1575.92,79.74,27.134,8168.7995763333,430000.0,42000.0,924.706666666667,278111.0,4.452697145950167,0
27.06,1637.68,79.48,27.706,8533.39691440887,467000.0,42000.0,940.063333333333,282507.0,4.855387674234406,0
27.11,1663.53,80.21,28.859,8242.66761323127,461000.0,41000.0,955.89,287324.0,3.94765489272595,0
27.23,2044.55,80.08,30.042,8829.87123955984,485000.0,43000.0,972.053333333333,292284.0,2.9691409202175265,0
27.32,1784.35,79.87,31.252,10073.8758575229,564000.0,44000.0,988.303333333333,297226.0,3.2797740453573017,0
27.14,1862.54,80.09,32.49,10767.7080449197,617000.0,61000.0,1004.71,302134.0,6.198829855813053,0
27.31,1574.99,79.47,33.75,9697.57230118756,395000.0,77000.0,1021.43,307018.0,6.599200181601574,0
27.16,2055.83,80.01,34.794,12064.2073126396,602000.0,74000.0,1046.17,314401.0,7.8804549108243,0
27.33,1608.91,78.81,35.2,12838.9576914399,676000.0,102000.0,1081.59666666667,325126.0,6.938941239597257,0
27.1,1758.33,79.19,35.61,13765.4840389153,683000.0,123000.0,1120.56666666667,336883.0,6.888132581235503,0
27.33,1636.47,78.8,36.021,12278.3783136069,656000.0,10890109.50999668,1160.91666666667,349037.0,6.14170976548869,0
27.46,1694.59,79.65,36.434,12816.4572182391,792000.0,10890109.50999668,1202.64,361574.0,5.626067960618597,0
27.29,1476.46,78.47,36.849,13712.651552702,931000.0,10890109.50999668,1245.58,374440.0,6.656589618000997,0
27.38,1494.47,78.59,37.267,13974.6614459822,958000.0,10890109.50999668,1289.39333333333,387539.0,5.636415941033179,0
27.34,1662.58,79.11,37.685,15248.8840743753,1125000.0,10890109.50999668,1333.56666666667,400728.0,5.2035710113147005,0
27.36,1783.8,79.82,38.106,16705.8642768233,1205000.0,10890109.50999668,1378.72333333333,416738.0,5.291927742727106,0
27.58,1999.64,79.34,38.529,17875.0989419262,1234000.0,10890109.50999668,1427.18,435582.0,6.075121241146622,0
27.65,1913.2,79.52,38.954,18769.5060607629,1286000.0,10890109.50999668,1477.69333333333,454252.0,6.070550289669122,0
27.49,1671.14,79.43,39.38,19767.8893613468,1390000.0,10890109.50999668,1527.62333333333,472442.0,5.199203582967445,0
27.34,1851.56,80.01,39.808,21899.4292993843,1484000.0,10890109.50999668,1576.99666666667,489758.0,5.9303531781215,0
27.63,2045.61,79.68,40.238,23077.2112236652,1703000.0,10890109.50999668,1625.77,504508.0,6.059933706037651,0
27.77,1641.54,79.21,40.669,13425.3674459601,555000.0,10890109.50999668,1673.72666666667,514438.0,4.17067111290849,0
27.53,1571.14,78.81,41.102,19052.6224904311,8492220.782080764,10890109.50999668,1720.51333333333,521457.99999999994,0.0,0
27.38,1743.42,78.93,41.536,22880.512315142,8492220.782080764,10890109.50999668,1747.02,523787.00000000006,0.0,0
20.28,667.77,54.15,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,27600133.0,0.0,0
20.32,716.56,54.54,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,28328015.0,0.0,0
19.94,725.18,54.49,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,29061666.0,0.0,0
20.12,651.13,52.43,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,29822095.0,0.0,0
20.26,731.76,54.24,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,30616896.0,0.0,0
19.86,778.94,53.96,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,31452141.0,0.0,0
19.93,611.69,52.09,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,32325944.0,0.0,0
20.36,609.33,55.16,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,33239529.000000004,0.0,0
19.9,870.06,60.22,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,34180095.0,0.0,0
19.71,871.32,62.35,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,35179432.0,0.0,0
19.77,706.99,57.08,50.753,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,36268055.0,0.0,0
19.82,666.8,55.71,51.59,16149.92825119405,8492220.782080764,10890109.50999668,19.4913027598446,37439317.0,0.0,0
20.15,581.73,53.73,52.428,16149.92825119405,8492220.782080764,10890109.50999668,20.1287070140693,38683282.0,0.0,0
20.03,674.33,55.67,53.265,16149.92825119405,8492220.782080764,10890109.50999668,20.7948069651997,39982118.0,0.0,0
19.72,652.59,55.75,54.1,16149.92825119405,8492220.782080764,10890109.50999668,21.4882322076185,41333878.0,0.0,0
19.83,676.27,55.75,54.931,16149.92825119405,8492220.782080764,10890109.50999668,22.2096643432187,42737991.0,0.0,0
19.48,733.82,58.26,55.761,16149.92825119405,8492220.782080764,10890109.50999668,22.9579495357391,44180437.0,0.0,0
19.97,759.02,58.63,56.587,16149.92825119405,8492220.782080764,10890109.50999668,23.7298325574217,45656963.0,0.0,0
19.57,730.44,61.27,57.411,16149.92825119405,8492220.782080764,10890109.50999668,24.5213626893696,47170337.0,0.0,0
20.2,718.2,59.18,58.229,16149.92825119405,8492220.782080764,10890109.50999668,25.3263684765555,48714394.0,0.0,0
19.87,699.48,58.1,59.021,16149.92825119405,8492220.782080764,10890109.50999668,26.1400514416523,50289306.0,0.0,0
19.94,731.97,58.79,59.779,16149.92825119405,8492220.782080764,10890109.50999668,26.9618858509735,51897674.0,0.0038463306372305,0
20.23,779.64,60.45,60.532,16149.92825119405,8492220.782080764,10890109.50999668,27.7940111628386,53543436.0,0.0,0
19.6,911.13,60.14,61.279,16149.92825119405,8492220.782080764,10890109.50999668,28.6361706834024,55228203.0,0.0,0
19.86,796.18,58.55,62.022,16149.92825119405,8492220.782080764,10890109.50999668,29.4864317497878,56945880.0,0.0,0
19.76,763.82,57.9,62.759,16149.92825119405,8492220.782080764,10890109.50999668,30.3415211296587,58691882.0,0.0,0
19.42,843.0,61.89,63.491,16149.92825119405,8492220.782080764,10890109.50999668,31.1970534221559,60452543.0,0.0,0
20.16,723.11,61.09,64.215,16149.92825119405,8492220.782080764,10890109.50999668,32.0525183260886,62262505.0,0.0,0
20.09,908.63,63.31,64.934,16149.92825119405,8492220.782080764,10890109.50999668,32.9118783919339,64123997.0,0.0,0
20.12,749.14,59.93,65.646,16149.92825119405,8492220.782080764,10890109.50999668,33.7708608760513,65972912.0,0.0,0
20.49,797.37,61.13,66.339,16149.92825119405,8492220.782080764,10890109.50999668,34.6204038169706,67705186.0,4.342847001990705,0
20.13,1028.0,64.97,66.87,16149.92825119405,8492220.782080764,10890109.50999668,35.4392386635459,69233769.0,3.243409719496344,0
20.54,777.0,61.03,67.396,16149.92825119405,8492220.782080764,10890109.50999668,36.2320327168909,70656783.0,3.854290926395988,0
20.04,901.39,63.43,67.919,16149.92825119405,8492220.782080764,10890109.50999668,37.0231950410247,72080310.0,3.31048215889942,0
19.88,1046.39,63.73,68.437,16149.92825119405,8492220.782080764,10890109.50999668,37.8131361403328,73489654.0,3.653988427740369,0
19.95,890.76,62.98,68.95,16149.92825119405,8492220.782080764,10890109.50999668,38.6035721083361,74872006.0,2.959165082000972,0
20.13,904.42,63.14,69.459,16149.92825119405,8492220.782080764,10890109.50999668,39.3969171017773,76224366.0,3.281234817355272,0
19.81,819.46,62.4,69.963,16149.92825119405,8492220.782080764,10890109.50999668,40.1947843308727,77553504.0,2.9036718342384837,0
20.18,889.75,61.4,70.462,16149.92825119405,8492220.782080764,10890109.50999668,40.9966979603385,78892015.0,2.6632123893701287,0
20.42,824.76,60.32,70.956,16149.92825119405,8492220.782080764,10890109.50999668,41.7948928727591,80233748.0,2.2904170343374792,0
20.41,925.32,62.79,71.419,8578.16113580969,8492220.782080764,10890109.50999668,42.6040638905322,81720428.0,2.9298630672658534,0
20.2,927.97,62.47,71.816,9078.92157446161,8492220.782080764,10890109.50999668,43.432481288099,83351595.0,2.260733147593675,0
20.06,946.16,64.15,72.209,9470.00453850161,8492220.782080764,10890109.50999668,44.2628714730317,84993164.0,2.3577029792966355,0
20.47,871.37,60.87,72.598,9040.82649852377,8492220.782080764,10890109.50999668,45.0905666298002,86648447.0,1.4691876229290084,0
20.95,724.45,59.43,72.985,9466.25763571475,8492220.782080764,10890109.50999668,45.9164098870856,88314424.0,2.1632956091360245,0
20.98,839.24,58.69,73.368,8933.08692782436,85446000.0,103161000.0,46.7411481776795,89969572.0,3.024911365546663,4
20.75,814.02,58.19,73.67,9496.10613380394,90394000.0,103442000.0,47.559197510224,91586555.0,3.710995628152281,4
20.37,854.02,60.29,73.929,10182.5085722895,92915000.0,107242000.0,48.3660623987242,93183094.0,3.661838277064616,4
21.01,799.02,58.53,74.186,10756.2174973203,95214000.0,107927000.0,49.1654852233854,94767284.0,3.2709673123881644,4
20.65,787.7,56.99,74.441,11030.5214325384,99869000.0,117383000.0,49.9579243293295,96334810.0,2.7997745522734205,4
20.79,747.79,58.69,74.722,11704.3811035837,105673000.0,127268000.0,50.734613544587,97873442.0,3.143583819714549,4
20.67,749.58,59.8,75.045,11738.7259444928,100718000.0,123732000.0,51.4926304688907,99394288.0,2.00687191076046,4
20.82,760.4,58.57,75.365,11761.8865916692,100153000.0,124633000.0,52.2382900794774,100917081.0,2.375328264379169,4
20.87,783.92,59.15,75.682,12066.1601233136,92330000.0,123015000.0,52.9738496360503,102429341.0,2.633195433248554,4
20.36,786.79,61.38,75.997,12657.8156092307,99250000.0,128903000.0,53.7020658967566,103945813.0,2.701330994956634,4
20.97,774.31,58.63,76.308,13260.2388186669,103146000.0,128392000.0,54.4311859872939,105442402.0,3.0665214484131766,4
21.03,850.06,58.66,76.616,14541.6716295608,97701000.0,122022000.0,55.1730579490213,106886790.0,3.471481742738286,4
20.69,840.28,59.87,76.92,15031.8619592978,93582000.0,109540000.0,55.9553280691376,108302973.0,3.986303198479269,4
20.72,912.5,57.95,77.222,15680.5761896881,92948000.0,107519000.0,56.7783574680419,109684489.0,3.381106464455086,4
21.19,734.37,58.14,77.52,15192.6241502056,88044000.0,98228000.0,57.6145070603668,111049428.0,5.420143591718927,4
20.47,954.43,59.16,77.815,15908.8603214578,81953000.0,91658000.0,58.4500090022892,112532401.0,3.961097719906524,4
21.26,721.4,55.06,78.111,17266.8129106549,75732000.0,88113000.0,59.2831626327838,114150481.0,4.102621120771961,0
21.24,760.99,57.61,78.405,18004.7935607542,76749000.0,87332000.0,60.0932163893104,115755909.0,4.971126565423304,0
20.8,978.58,59.23,78.699,18170.264789912,78100000.0,90787000.0,60.8778893490059,117290686.0,5.361567298616286,0
20.99,878.45,59.63,78.993,18820.7991098584,81042000.0,90982000.0,61.6190030607783,118755887.0,4.663719625954357,4
21.06,892.32,62.69,79.285,19075.3384701377,87129000.0,94988000.0,62.2815946912215,120149897.0,5.213662481075171,4
21.23,835.59,60.06,79.577,20104.5839787472,94853000.0,97372000.0,62.8881149206513,121519222.0,4.6824621096560985,4
21.39,832.12,58.96,79.867,20488.7150800441,99349000.0,94274000.0,63.4790282671879,122839258.0,4.899513848395176,4
21.06,854.85,60.77,80.156,20921.4775277572,96497000.0,86280000.0,64.0827752771419,124013862.0,4.8243891363807,4
21.35,752.25,59.9,80.444,20964.2774813692,97406000.0,82752000.0,64.6945559299365,125085311.0,5.80726286540753,4
21.58,765.26,57.81,80.731,19354.1248698208,51128000.0,36056000.0,65.227528485815,125998302.0,5.205980490007517,0
21.25,835.63,58.39,81.016,20782.5877456479,8492220.782080764,10890109.50999668,65.664316469045,126705138.0,4.058864267790954,0
20.98,791.25,58.37,81.3,23345.4214285347,8492220.782080764,10890109.50999668,66.1607124668844,127504125.0,4.118973465295328,0
26.53,2255.28,82.57,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13066.0,0.0,0
26.7,1881.57,82.42,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13316.0,0.0,0
26.65,2600.28,82.86,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13540.0,0.0,0
26.71,2233.72,82.88,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13747.0,0.0,0
26.51,2931.95,83.38,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,13916.0,0.0,0
26.38,3068.25,83.67,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14062.0,0.0,0
26.46,2528.02,83.16,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14200.0,0.0,0
26.77,2480.72,82.55,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14329.0,0.0,0
26.78,2421.24,82.76,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14536.0,0.0,0
26.79,1895.36,81.57,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,14905.0,0.0,0
26.87,1831.49,82.26,35.584,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15374.0,0.0,0
26.66,2043.45,82.6,36.959,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,15867.0,0.0,0
26.76,2098.03,82.54,38.358,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,16387.0,0.0,0
26.79,2550.24,82.65,39.776,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,16946.0,0.0,0
26.68,2284.32,82.16,41.214,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,17537.0,0.0,0
26.65,2172.36,81.78,42.663,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,18154.0,0.0,0
26.88,2260.78,82.05,44.126,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,18794.0,0.0,0
26.8,2354.6,82.0,45.6,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,19665.0,0.0,0
26.71,2192.01,82.01,48.229,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,21001.0,0.0,0
26.82,2188.06,82.14,50.861,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,22623.0,0.0,0
26.81,1991.84,82.07,53.492,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,23969.0,0.0,0
26.51,1964.75,82.08,56.103,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,24680.0,0.0,0
26.54,2941.5,83.31,58.685,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,25084.0,0.0,0
26.59,1940.08,82.42,61.212,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,25522.0,0.0,0
26.45,2699.01,83.38,61.093,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,26174.0,0.0,0
26.27,2240.79,83.12,60.632,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,27048.0,0.0,0
26.29,2899.23,83.67,60.168,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,27964.0,0.0,0
26.75,2392.78,83.01,59.704,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,28912.0,0.0,0
26.74,2274.34,83.14,59.237,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,29892.0,0.0,0
26.84,2731.76,82.98,58.769,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,30902.0,0.0,0
26.73,3181.72,83.87,58.298,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,31988.0,0.0,0
26.71,2822.44,83.33,58.826,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,33219.0,0.0,0
26.58,2732.76,83.09,59.614,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,34568.0,0.0,0
26.51,1926.58,82.04,60.396,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,35975.0,0.0,0
26.71,2029.29,82.39,61.175,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,37437.0,0.0,0
26.68,2540.43,83.02,61.945,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,38962.0,0.0,0
26.79,3080.98,83.55,62.711,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,40527.0,0.0,0
26.76,2344.79,82.55,63.47,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,42122.0,0.0,0
26.86,2356.83,82.77,64.224,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,43687.0,0.0,0
26.65,2785.07,83.13,64.714,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,44988.0,5.198762260196784,0
26.92,2952.9,83.26,65.054,2102.34522640469,8492220.782080764,10890109.50999668,257.6040620983959,46048.0,0.0,0
26.82,3032.6,83.47,65.392,2130.52433247663,8492220.782080764,10890109.50999668,253.155555555556,47054.0,4.787593393868499,0
26.65,2136.11,81.27,65.728,2293.41097478654,8492220.782080764,10890109.50999668,257.711111111111,48015.0,0.0,0
26.71,2887.96,82.72,66.063,2451.52727453506,8492220.782080764,10890109.50999668,261.627777777778,48944.0,0.0,0
26.93,2687.65,82.24,66.396,2616.64851950978,8492220.782080764,10890109.50999668,265.066666666667,49840.0,0.0,0
27.01,2620.46,81.87,66.727,2857.74831686918,5500.0,10890109.50999668,268.144444444444,50702.0,0.0,0
26.97,2711.87,82.41,67.058,2583.00435398182,6199.99980926514,10890109.50999668,270.972222222222,51538.0,0.0,0
26.92,3432.46,83.28,67.385,2434.03060127894,6400.00009536743,10890109.50999668,273.661111111111,52358.0,0.0,0
26.85,1895.25,80.81,67.712,2422.27194755503,6400.00009536743,10890109.50999668,276.205555555556,53164.0,0.0,0
