adm_0_iso3,year,region_un,TPopulation1July_per_1000,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_pop,gdp_ppp,tourism_arrivals,tourism_departures,kmeans_cluster
BWA,1971.0,African States,604.139,0.0,604139.0,0.0,0.0,0.0,1.05955393220758,44.87,406.24,21.56,2.15,8.998,,,,1.0
BWA,1972.0,African States,626.602,0.0,626602.0,0.0,0.0,0.0,1.09824254936213,46.11,482.85,21.25,-0.68,9.695,,,,1.0
BWA,1973.0,African States,657.246,0.0,657246.0,0.0,0.0,0.0,1.15117957404761,46.24,436.09,21.58,2.29,10.381,,,,1.0
BWA,1974.0,African States,691.569,0.0,691569.0,0.0,0.0,0.0,1.20947894058899,53.78,578.43,20.1,1.68,11.11,,,,1.0
BWA,1975.0,African States,727.93,0.0,727930.0,0.0,0.0,0.0,1.27111675753886,50.27,456.22,20.81,1.36,11.884,,,,1.0
BWA,1976.0,African States,766.424,0.0,766424.0,0.0,0.0,0.0,1.33839394420624,52.26,491.18,20.43,2.07,12.705,,,,1.0
BWA,1977.0,African States,806.968,0.0,806968.0,0.0,0.0,0.0,1.41085525735359,50.7,592.32,21.32,2.37,13.572,,,,1.0
BWA,1978.0,African States,849.394,0.0,849394.0,0.0,0.0,0.0,1.49848958057629,53.12,525.15,20.76,-0.59,14.489,,,,1.0
BWA,1979.0,African States,893.5,0.0,893500.0,0.0,0.0,0.0,1.59113157941171,47.35,357.7,21.62,1.15,15.457,,,,1.0
BWA,1980.0,African States,938.578,0.0,938578.0,0.0,0.0,0.0,1.65420041289503,46.17,372.44,21.27,0.1,16.479,,,,1.0
BWA,1981.0,African States,982.747,0.0,982747.0,0.0,0.0,0.0,1.71156635434863,49.66,503.12,20.76,1.06,17.552,,,,1.0
BWA,1982.0,African States,1023.008,0.0,1023008.0,0.0,0.0,0.0,1.78086390344609,45.34,431.22,21.95,1.49,19.489,,,,1.0
BWA,1983.0,African States,1060.717,0.0,1060717.0,0.0,0.0,0.0,1.84591780918603,44.43,408.1,22.37,2.04,21.723,,,,1.0
BWA,1984.0,African States,1099.17,0.0,1099170.0,0.0,0.0,0.0,1.91212746810651,43.3,313.61,22.26,2.24,24.139,,,,1.0
BWA,1985.0,African States,1138.704,0.0,1138704.0,0.0,0.0,0.0,1.97968168263547,43.11,387.38,22.08,0.59,26.724,,,,1.0
BWA,1986.0,African States,1179.263,0.0,1179263.0,0.0,0.0,0.0,2.04797699080691,46.29,441.36,21.91,3.65,29.483,,,,1.0
BWA,1987.0,African States,1220.361,0.0,1220361.0,0.0,0.0,0.0,2.11594057134791,42.51,356.27,22.73,1.15,32.401,,,,1.0
BWA,1988.0,African States,1261.272,0.0,1261272.0,0.0,0.0,0.0,2.18000811673989,49.54,572.34,21.39,0.91,35.467,,,,1.0
BWA,1989.0,African States,1301.671,0.0,1301671.0,0.0,0.0,0.0,2.24140948952764,48.48,477.26,21.34,-0.01,38.648,,,,1.0
BWA,1990.0,African States,1341.474,0.0,1341474.0,0.0,0.0,0.0,2.30391191572707,45.51,386.93,22.21,2.69,41.933,5978.01927336927,,,1.0
BWA,1991.0,African States,1380.584,0.0,1380584.0,0.0,0.0,0.0,2.36754009845958,48.22,544.28,21.35,1.74,45.292,6462.66426884387,,,1.0
BWA,1992.0,African States,1420.695,0.0,1420695.0,0.0,0.0,0.0,2.43508019691917,39.15,257.67,22.7,1.24,46.443,6614.07231115726,,,1.0
BWA,1993.0,African States,1462.262,0.0,1462262.0,0.0,0.0,0.0,2.50580523353272,45.54,459.33,22.24,2.51,47.286,6705.81863376533,,,1.0
BWA,1994.0,African States,1503.544,0.0,1503544.0,0.0,0.0,0.0,2.57622324563725,42.05,356.27,21.68,-0.72,48.133,6903.47605142849,,,1.0
BWA,1995.0,African States,1543.634,0.0,1543634.0,0.0,0.0,0.0,2.64470912074533,43.1,419.64,22.75,2.19,48.981,7348.39089301319,636000.0,,1.0
BWA,1996.0,African States,1582.169,0.0,1582169.0,0.0,0.0,0.0,2.71013357330651,47.7,495.05,21.49,-0.94,49.83,7727.98813984151,656000.0,,1.0
BWA,1997.0,African States,1619.354,0.0,1619354.0,0.0,0.0,0.0,2.7732624000847,48.49,482.47,21.66,0.68,50.677,8321.92487130357,765000.0,,1.0
BWA,1998.0,African States,1655.699,0.0,1655699.0,0.0,0.0,0.0,2.83538722142819,45.5,417.87,22.42,1.88,51.525,8267.58339267412,940000.0,,1.0
BWA,1999.0,African States,1691.558,0.0,1691558.0,0.0,0.0,0.0,2.89731794681771,45.01,404.0,22.21,3.77,52.372,8998.58735589737,1039000.0,,1.0
BWA,2000.0,African States,1726.985,0.0,1726985.0,0.0,0.0,0.0,2.95975508619625,55.15,690.19,20.95,1.07,53.219,9187.35186480004,1306000.0,,1.0
BWA,2001.0,African States,1761.93,0.0,1761930.0,0.0,0.0,0.0,3.02128703262577,52.17,563.22,21.67,0.99,54.062,9225.95858080616,1451000.0,,1.0
BWA,2002.0,African States,1795.13,0.0,1795130.0,0.0,0.0,0.0,3.07864944506202,42.74,289.96,22.48,2.54,54.57,9752.83566344882,1485000.0,,1.0
BWA,2003.0,African States,1826.863,0.0,1826863.0,0.0,0.0,0.0,3.13330157217723,41.2,303.36,22.91,2.04,55.029,10223.9550249624,1592000.0,,1.0
BWA,2004.0,African States,1859.085,0.0,1859085.0,0.0,0.0,0.0,3.18872478958234,48.17,466.65,21.77,0.84,55.488,10595.5485454085,1727000.0,,1.0
BWA,2005.0,African States,1892.807,0.0,1892807.0,0.0,0.0,0.0,3.24647892294391,44.23,397.31,22.88,3.99,55.944,11222.4460159809,1684000.0,,1.0
BWA,2006.0,African States,1928.704,0.0,1928704.0,0.0,0.0,0.0,3.30759973885272,52.51,623.82,21.01,1.41,56.4,12304.4512248688,1642000.0,,1.0
BWA,2007.0,African States,1966.977,0.0,1966977.0,0.0,0.0,0.0,3.37233073950558,43.31,294.63,21.93,1.0,57.928,13113.2318455919,1965000.0,,1.0
BWA,2008.0,African States,2007.32,0.0,2007320.0,0.0,0.0,0.0,3.44073897623207,47.46,439.46,21.74,1.2,59.444,13526.1736430579,2344000.0,,1.0
BWA,2009.0,African States,2048.997,0.0,2048997.0,0.0,0.0,0.0,3.51255977273128,52.28,513.0,21.47,1.9,60.937,11445.7127981806,,,1.0
BWA,2010.0,African States,2091.664,0.0,2091664.0,0.0,0.0,0.0,3.58744199177739,51.62,526.73,22.05,0.21,62.412,12491.1580840844,,,1.0
BWA,2011.0,African States,2134.037,0.0,2134037.0,0.0,0.0,0.0,3.65877049035696,50.67,526.41,21.36,-0.19,63.865,13355.1608411236,,,1.0
BWA,2012.0,African States,2175.425,0.0,2175425.0,0.0,0.0,0.0,3.72067298360771,44.38,376.64,22.14,0.46,64.768,12474.792512127,,,1.0
BWA,2013.0,African States,2217.278,0.0,2217278.0,0.0,0.0,0.0,3.77725195419335,43.3,396.46,22.35,3.83,65.572,13341.1770062004,,,1.0
BWA,2014.0,African States,2260.376,0.0,2260376.0,0.0,0.0,0.0,3.83259047518219,49.72,609.67,21.51,0.51,66.368,15003.3197518349,,,1.0
BWA,2015.0,African States,2305.172,0.0,2305172.0,0.0,0.0,0.0,3.88769431651757,39.26,262.5,23.15,1.62,67.155,14143.6940733728,1660000.0,,1.0
BWA,2016.0,African States,2352.416,0.0,2352416.0,0.0,0.0,0.0,3.94328163322923,42.63,422.52,23.06,0.68,67.933,16228.1231235664,1712000.0,,1.0
BWA,2017.0,African States,2401.84,0.0,2401840.0,0.0,0.0,0.0,3.99969473999965,48.78,629.57,21.75,3.37,68.7,15700.6650479641,1775000.0,,1.0
BWA,2018.0,African States,2451.408,0.0,2451408.0,0.0,0.0,0.0,4.05685423393856,41.85,398.38,22.6,2.81,69.446,15785.819633781,1830000.0,,1.0
BWA,2019.0,African States,2499.702,0.0,2499702.0,0.0,0.0,0.0,4.11498067863004,38.28,310.7,23.38,2.52,70.172,15960.0156143903,,,1.0
BWA,2020.0,African States,2546.402,0.0,2546402.0,0.0,0.0,0.0,4.17464048135797,44.84,501.06,22.01,1.45,70.877,15292.3028420199,,,1.0
BWA,2021.0,African States,2588.423,0.0,2588423.0,0.0,0.0,0.0,4.23736347114146,48.3,607.23,21.44,0.58,71.56,17961.3576218457,,,1.0
BWA,2022.0,African States,2630.296,0.0,2630296.0,0.0,0.0,0.0,4.30521059411007,48.95,469.01,21.75,3.0,72.224,19977.6508534267,,,1.0
CAF,1950.0,African States,1436.591,0.0,1436591.0,0.0,0.0,0.0,,66.12,1306.34,24.97,16.2,,,,,1.0
CAF,1951.0,African States,1456.939,0.0,1456939.0,0.0,0.0,0.0,,68.34,1567.56,25.0,16.3,,,,,1.0
CAF,1952.0,African States,1477.9,0.0,1477900.0,0.0,0.0,0.0,,69.97,1742.07,25.12,18.21,,,,,0.0
CAF,1953.0,African States,1499.68,0.0,1499680.0,0.0,0.0,0.0,,67.46,1663.49,24.86,15.66,,,,,0.0
CAF,1954.0,African States,1522.317,0.0,1522317.0,0.0,0.0,0.0,,67.99,1474.47,24.82,16.84,,,,,1.0
CAF,1955.0,African States,1545.898,0.0,1545898.0,0.0,0.0,0.0,,67.34,1640.75,24.84,17.17,,,,,0.0
CAF,1956.0,African States,1570.453,0.0,1570453.0,0.0,0.0,0.0,,66.59,1543.6,25.04,16.86,,,,,1.0
CAF,1957.0,African States,1596.022,0.0,1596022.0,0.0,0.0,0.0,,65.74,1502.94,25.17,15.46,,,,,1.0
CAF,1958.0,African States,1622.618,0.0,1622618.0,0.0,0.0,0.0,,65.61,1676.55,25.57,17.49,,,,,0.0
CAF,1959.0,African States,1650.466,0.0,1650466.0,0.0,0.0,0.0,,61.61,1283.81,25.75,16.89,,,,,1.0
CAF,1960.0,African States,1679.728,0.0,1679728.0,0.0,0.0,0.0,,64.27,1527.22,25.67,17.81,20.1,,,,1.0
CAF,1961.0,African States,1710.364,0.0,1710364.0,0.0,0.0,0.0,2.78432694468522,62.09,1393.9,25.37,16.56,20.751,,,,1.0
CAF,1962.0,African States,1742.502,0.0,1742502.0,0.0,0.0,0.0,2.8381569231757,66.03,1503.7,25.13,16.41,21.418,,,,1.0
CAF,1963.0,African States,1776.214,0.0,1776214.0,0.0,0.0,0.0,2.89425503226428,63.76,1150.31,25.66,16.56,22.1,,,,1.0
CAF,1964.0,African States,1811.694,0.0,1811694.0,0.0,0.0,0.0,2.95287649683778,56.31,1033.24,26.37,17.13,22.803,,,,1.0
CAF,1965.0,African States,1849.171,0.0,1849171.0,0.0,0.0,0.0,3.01430864554239,60.03,989.1,25.95,15.95,23.519,,,,1.0
CAF,1966.0,African States,1888.853,0.0,1888853.0,0.0,0.0,0.0,3.07888214709943,57.79,1092.58,26.4,17.15,24.252,,,,1.0
CAF,1967.0,African States,1930.861,0.0,1930861.0,0.0,0.0,0.0,3.14688111977913,66.41,1441.07,24.99,15.48,25.0,,,,1.0
CAF,1968.0,African States,1975.257,0.0,1975257.0,0.0,0.0,0.0,3.2185623936563,67.28,1561.57,25.07,15.5,25.815,,,,1.0
CAF,1969.0,African States,2021.519,0.0,2021519.0,0.0,0.0,0.0,3.29306719316832,70.44,1788.69,25.14,15.17,26.645,,,,0.0
CAF,1970.0,African States,2067.356,0.0,2067356.0,0.0,0.0,0.0,3.36688978779415,66.66,1573.55,25.26,14.18,27.492,,,,1.0
CAF,1971.0,African States,2111.224,0.0,2111224.0,0.0,0.0,0.0,3.43742977302642,65.84,1501.46,24.88,12.68,28.356,,,,1.0
CAF,1972.0,African States,2153.614,0.0,2153614.0,0.0,0.0,0.0,3.50535972262352,66.19,1470.66,25.41,16.24,29.238,,,,1.0
CAF,1973.0,African States,2195.905,0.0,2195905.0,0.0,0.0,0.0,3.57316125718322,66.41,1526.69,25.61,15.91,30.133,,,,1.0
CAF,1974.0,African States,2239.305,0.0,2239305.0,0.0,0.0,0.0,3.64271405181547,68.26,1635.47,24.71,14.57,31.045,,,,0.0
CAF,1975.0,African States,2283.927,0.0,2283927.0,0.0,0.0,0.0,3.71427012103117,68.78,1560.72,24.77,13.97,31.971,,,,1.0
CAF,1976.0,African States,2318.348,0.0,2318348.0,0.0,0.0,0.0,3.76988988410543,70.83,1609.29,24.86,14.62,32.575,,,,0.0
CAF,1977.0,African States,2342.048,0.0,2342048.0,0.0,0.0,0.0,3.80899868374587,66.34,1416.64,25.16,14.96,32.897,,,,1.0
CAF,1978.0,African States,2365.957,0.0,2365957.0,0.0,0.0,0.0,3.84917814376063,68.07,1552.2,25.03,14.32,33.221,,,,1.0
CAF,1979.0,African States,2390.328,0.0,2390328.0,0.0,0.0,0.0,3.89064496452535,70.52,1727.13,25.07,16.06,33.546,,,,0.0
CAF,1980.0,African States,2415.276,0.0,2415276.0,0.0,0.0,0.0,3.93356929596456,70.04,1889.97,25.27,14.53,33.874,,,,0.0
CAF,1981.0,African States,2441.01,0.0,2441010.0,0.0,0.0,0.0,3.97830106905519,68.52,1670.88,25.15,15.72,34.202,,,,0.0
CAF,1982.0,African States,2467.635,0.0,2467635.0,0.0,0.0,0.0,4.02480818003788,67.88,1645.44,25.0,14.57,34.532,,,,0.0
CAF,1983.0,African States,2495.097,0.0,2495097.0,0.0,0.0,0.0,4.07300234357443,64.21,1500.8,25.57,12.63,34.864,,,,1.0
CAF,1984.0,African States,2523.538,0.0,2523538.0,0.0,0.0,0.0,4.12310186522842,67.75,1532.84,24.96,14.02,35.198,,,,1.0
CAF,1985.0,African States,2553.075,0.0,2553075.0,0.0,0.0,0.0,4.17498475071431,68.74,1745.0,24.9,15.75,35.532,,,,0.0
CAF,1986.0,African States,2583.631,0.0,2583631.0,0.0,0.0,0.0,4.22847924491958,68.02,1580.15,25.24,14.04,35.868,,,,1.0
CAF,1987.0,African States,2615.594,0.0,2615594.0,0.0,0.0,0.0,4.28449548942181,66.91,1545.57,25.92,15.18,36.206,,,,1.0
CAF,1988.0,African States,2657.234,0.0,2657234.0,0.0,0.0,0.0,4.35642396224598,67.12,1609.96,25.75,16.39,36.545,,,,0.0
CAF,1989.0,African States,2724.109,0.0,2724109.0,0.0,0.0,0.0,4.46879514591159,63.87,1423.4,25.26,13.32,36.744,,,,1.0
CAF,1990.0,African States,2809.221,0.0,2809221.0,0.0,0.0,0.0,4.6099553757745,66.38,1555.88,25.97,16.35,36.825,620.391176479959,,,1.0
CAF,1991.0,African States,2898.052,0.0,2898052.0,0.0,0.0,0.0,4.75647853863687,67.85,1558.29,25.53,14.91,36.906,618.179517952872,,,1.0
CAF,1992.0,African States,2991.728,0.0,2991728.0,0.0,0.0,0.0,4.90999871584963,66.5,1581.17,25.01,14.53,36.987,573.150589265276,,,1.0
CAF,1993.0,African States,3089.146,0.0,3089146.0,0.0,0.0,0.0,5.06892516613695,68.22,1498.31,25.27,13.98,37.068,570.245637849489,,,1.0
CAF,1994.0,African States,3187.844,0.0,3187844.0,0.0,0.0,0.0,5.22962855950432,66.29,1587.49,25.4,14.96,37.149,592.18543756719,,,0.0
CAF,1995.0,African States,3276.706,0.0,3276706.0,0.0,0.0,0.0,5.37425278500112,66.29,1594.92,25.49,15.79,37.231,630.691681363119,26000.0,,0.0
CAF,1996.0,African States,3363.57,0.0,3363570.0,0.0,0.0,0.0,5.51536967478892,67.43,1564.46,25.43,15.39,37.312,600.772967871177,21000.0,,1.0
CAF,1997.0,African States,3458.472,0.0,3458472.0,0.0,0.0,0.0,5.66904234485858,67.03,1470.79,25.42,14.97,37.394,626.078453819438,17000.0,,1.0
CAF,1998.0,African States,3555.064,0.0,3555064.0,0.0,0.0,0.0,5.82494943657902,65.07,1396.2,26.03,13.64,37.475,645.129994426757,7500.0,,1.0
CAF,1999.0,African States,3655.36,0.0,3655360.0,0.0,0.0,0.0,5.98646826543388,68.94,1485.44,25.27,15.63,37.557,659.524563035142,10000.0,,1.0
CAF,2000.0,African States,3759.17,0.0,3759170.0,0.0,0.0,0.0,6.15335323766413,64.93,1325.9,25.29,15.34,37.639,639.836997023265,11199.9998092651,,1.0
CAF,2001.0,African States,3844.772,0.0,3844772.0,0.0,0.0,0.0,6.29151337121577,66.26,1217.89,25.37,13.8,37.72,668.445939254432,9899.99961853027,,1.0
CAF,2002.0,African States,3930.648,0.0,3930648.0,0.0,0.0,0.0,6.43050659732255,66.05,1255.16,25.63,13.72,37.802,688.180451087341,2900.00009536743,5000.0,1.0
CAF,2003.0,African States,4026.842,0.0,4026842.0,0.0,0.0,0.0,6.58622427686282,66.16,1295.66,25.88,16.28,37.884,648.193215391801,5699.99980926514,6000.0,1.0
CAF,2004.0,African States,4115.138,0.0,4115138.0,0.0,0.0,0.0,6.73027384506726,64.12,1231.49,25.92,16.57,37.966,690.42651403642,8199.99980926514,7000.0,1.0
CAF,2005.0,African States,4208.834,0.0,4208834.0,0.0,0.0,0.0,6.88434620694083,64.66,1270.43,26.12,16.64,38.069,702.460624583096,12000.0,8000.0,1.0
CAF,2006.0,African States,4294.352,0.0,4294352.0,0.0,0.0,0.0,7.02683713762882,65.66,1280.0,25.84,14.9,38.193,743.287480191679,13800.0001907349,11000.0,1.0
CAF,2007.0,African States,4375.569,0.0,4375569.0,0.0,0.0,0.0,7.16358470576905,64.27,1278.44,25.71,15.05,38.339,783.35544526909,17100.0003814697,,1.0
CAF,2008.0,African States,4467.233,0.0,4467233.0,0.0,0.0,0.0,7.31802626087515,65.05,1164.13,25.57,16.73,38.506,797.652806153242,30600.0003814697,,1.0
CAF,2009.0,African States,4564.54,0.0,4564540.0,0.0,0.0,0.0,7.26997174869177,66.35,1213.06,26.03,15.68,38.694,877.252131108951,52400.0015258789,,1.0
CAF,2010.0,African States,4660.067,0.0,4660067.0,0.0,0.0,0.0,7.21210151208707,67.08,1353.59,26.07,15.9,38.904,936.485497362336,53799.9992370605,38000.0,1.0
CAF,2011.0,African States,4732.022,0.0,4732022.0,0.0,0.0,0.0,7.32771678063501,64.23,1117.25,25.57,14.44,39.135,980.185520951852,65400.0015258789,,1.0
CAF,2012.0,African States,4773.306,0.0,4773306.0,0.0,0.0,0.0,7.40127772962214,65.49,1208.58,25.61,15.56,39.388,1062.06809941049,70800.0030517578,,1.0
CAF,2013.0,African States,4802.428,0.0,4802428.0,0.0,0.0,0.0,7.45195511894443,65.57,1144.44,26.05,16.32,39.663,709.853481245446,83500.0,,1.0
CAF,2014.0,African States,4798.734,0.0,4798734.0,0.0,0.0,0.0,7.42107611801342,64.28,1180.09,26.04,17.75,39.959,698.963738923072,95699.9969482422,,1.0
CAF,2015.0,African States,4819.333,0.0,4819333.0,0.0,0.0,0.0,7.430928761758,62.01,1091.66,26.25,14.51,40.277,768.870887999174,120500.0,,1.0
CAF,2016.0,African States,4904.178,0.0,4904178.0,0.0,0.0,0.0,7.56631513050178,63.39,1215.39,26.47,16.85,40.618,826.013301383169,82000.0,,1.0
CAF,2017.0,African States,4996.741,0.0,4996741.0,0.0,0.0,0.0,7.6944861793316,63.71,1170.2,26.43,18.09,40.98,883.810734876066,107000.0,,1.0
CAF,2018.0,African States,5094.78,0.0,5094780.0,0.0,0.0,0.0,7.83116151401329,63.53,1069.34,26.22,16.12,41.364,905.817788941094,109000.0,,1.0
CAF,2019.0,African States,5209.324,0.0,5209324.0,0.0,0.0,0.0,7.93717775851552,63.51,1183.76,26.53,18.08,41.77,984.843183678857,87000.0,,1.0
CAF,2020.0,African States,5343.02,0.0,5343020.0,0.0,0.0,0.0,8.06868278275386,59.84,1067.52,26.6,16.4,42.198,1066.29005423151,,,1.0
CAF,2021.0,African States,5457.154,0.0,5457154.0,0.0,0.0,0.0,8.20588140871296,59.68,958.47,26.77,18.14,42.648,1128.55237996459,,,1.0
CAF,2022.0,African States,5579.144,0.0,5579144.0,0.0,0.0,0.0,8.18331086070179,59.04,1041.31,26.41,17.68,43.12,1218.43422114745,,,1.0
CAN,1950.0,Western European and other States,13743.069,0.0,13743069.0,0.0,0.0,0.0,,74.6,653.78,-5.99,-41.1,,,,,2.0
CAN,1951.0,Western European and other States,14085.724,0.0,14085724.0,0.0,0.0,0.0,,75.28,634.85,-5.45,-39.31,,,,,2.0
CAN,1952.0,Western European and other States,14485.744,0.0,14485744.0,0.0,0.0,0.0,,75.65,670.56,-4.07,-39.62,,,,,2.0
CAN,1953.0,Western European and other States,14901.525,0.0,14901525.0,0.0,0.0,0.0,,75.56,659.17,-4.05,-38.74,,,,,2.0
CAN,1954.0,Western European and other States,15323.202,0.0,15323202.0,0.0,0.0,0.0,,74.68,670.96,-4.73,-41.54,,,,,2.0
CAN,1955.0,Western European and other States,15733.923,0.0,15733923.0,0.0,0.0,0.0,,74.07,639.28,-4.87,-37.38,,,,,2.0
CAN,1956.0,Western European and other States,16167.046,0.0,16167046.0,0.0,0.0,0.0,,74.9,632.5,-5.69,-37.21,,,,,2.0
CAN,1957.0,Western European and other States,16650.052,0.0,16650052.0,0.0,0.0,0.0,,75.45,639.39,-4.89,-40.37,,,,,2.0
CAN,1958.0,Western European and other States,17113.389,0.0,17113389.0,0.0,0.0,0.0,,75.35,645.09,-4.24,-35.99,,,,,2.0
CAN,1959.0,Western European and other States,17524.906,0.0,17524906.0,0.0,0.0,0.0,,75.49,693.43,-5.19,-38.03,,,,,2.0
CAN,1960.0,Western European and other States,17909.356,0.0,17909356.0,0.0,0.0,0.0,,75.62,674.07,-4.42,-37.41,69.061,,,,2.0
CAN,1961.0,Western European and other States,18273.684,0.0,18273684.0,0.0,0.0,0.0,2.03790269240507,74.22,636.6,-4.98,-36.65,69.668,,,,2.0
CAN,1962.0,Western European and other States,18622.345,0.0,18622345.0,0.0,0.0,0.0,2.0761600742394,75.05,651.69,-4.82,-38.88,70.494,,,,2.0
CAN,1963.0,Western European and other States,18971.005,0.0,18971005.0,0.0,0.0,0.0,2.1151982189683,74.46,645.15,-4.6,-39.01,71.307,,,,2.0
CAN,1964.0,Western European and other States,19326.326,0.0,19326326.0,0.0,0.0,0.0,2.15546327681725,74.11,655.58,-5.4,-37.66,72.107,,,,2.0
CAN,1965.0,Western European and other States,19688.805,0.0,19688805.0,0.0,0.0,0.0,2.19483603421526,74.31,639.78,-5.45,-39.0,72.892,,,,2.0
CAN,1966.0,Western European and other States,20055.232,0.0,20055232.0,0.0,0.0,0.0,2.23610493007153,74.3,656.32,-5.1,-39.92,73.642,,,,2.0
CAN,1967.0,Western European and other States,20408.05,0.0,20408050.0,0.0,0.0,0.0,2.27670460058959,75.37,623.77,-5.36,-38.77,74.155,,,,2.0
CAN,1968.0,Western European and other States,20731.929,0.0,20731929.0,0.0,0.0,0.0,2.31373506930386,75.85,668.1,-4.68,-39.58,74.662,,,,2.0
CAN,1969.0,Western European and other States,21033.94,0.0,21033940.0,0.0,0.0,0.0,2.34541173531246,75.79,624.43,-4.35,-37.6,75.161,,,,2.0
CAN,1970.0,Western European and other States,21434.577,0.0,21434577.0,0.0,0.0,0.0,2.37842685199747,74.97,617.01,-4.99,-38.8,75.654,,,,2.0
CAN,1971.0,Western European and other States,21888.679,0.0,21888679.0,0.0,0.0,0.0,2.44959138216224,74.48,636.6,-4.81,-40.08,76.09,,,,2.0
CAN,1972.0,Western European and other States,22222.221,0.0,22222221.0,0.0,0.0,0.0,2.47819306927932,74.37,611.95,-6.83,-41.32,75.971,,,,2.0
CAN,1973.0,Western European and other States,22502.029,0.0,22502029.0,0.0,0.0,0.0,2.50867784496057,74.96,670.78,-4.01,-37.68,75.851,,,,2.0
CAN,1974.0,Western European and other States,22812.432,0.0,22812432.0,0.0,0.0,0.0,2.54394512798377,74.69,665.83,-5.61,-39.7,75.731,,,,2.0
CAN,1975.0,Western European and other States,23136.252,0.0,23136252.0,0.0,0.0,0.0,2.5813443398594,74.56,645.34,-4.93,-40.87,75.611,,,,2.0
CAN,1976.0,Western European and other States,23442.114,0.0,23442114.0,0.0,0.0,0.0,2.61553428162564,73.99,665.03,-4.85,-38.04,75.503,,,,2.0
CAN,1977.0,Western European and other States,23715.308,0.0,23715308.0,0.0,0.0,0.0,2.64632255099776,75.1,665.79,-3.87,-37.76,75.543,,,,2.0
CAN,1978.0,Western European and other States,23962.69,0.0,23962690.0,0.0,0.0,0.0,2.67279710537734,74.94,628.83,-5.36,-36.24,75.583,,,,2.0
CAN,1979.0,Western European and other States,24219.124,0.0,24219124.0,0.0,0.0,0.0,2.69938107809971,75.09,647.11,-4.91,-40.88,75.623,,,,2.0
CAN,1980.0,Western European and other States,24511.51,0.0,24511510.0,0.0,0.0,0.0,2.73441758991879,74.7,661.35,-4.41,-37.53,75.663,,,,2.0
CAN,1981.0,Western European and other States,24815.786,0.0,24815786.0,0.0,0.0,0.0,2.76835266836873,75.21,643.18,-2.75,-35.4,75.712,,,,2.0
CAN,1982.0,Western European and other States,25101.518,0.0,25101518.0,0.0,0.0,0.0,2.80148233412413,74.01,637.64,-5.76,-40.75,75.874,,,,2.0
CAN,1983.0,Western European and other States,25360.726,0.0,25360726.0,0.0,0.0,0.0,2.82931195827603,74.95,651.35,-4.66,-36.83,76.035,,,,2.0
CAN,1984.0,Western European and other States,25602.075,0.0,25602075.0,0.0,0.0,0.0,2.85614811741335,74.38,663.31,-4.54,-38.61,76.195,,,,2.0
CAN,1985.0,Western European and other States,25843.922,0.0,25843922.0,0.0,0.0,0.0,2.88236647002595,74.09,643.4,-4.77,-38.58,76.354,,,,2.0
CAN,1986.0,Western European and other States,26116.071,0.0,26116071.0,0.0,0.0,0.0,2.91116122865311,74.68,652.49,-4.8,-35.9,76.502,,,,2.0
CAN,1987.0,Western European and other States,26436.889,0.0,26436889.0,0.0,0.0,0.0,2.94978924978724,74.75,633.86,-3.26,-34.31,76.522,,,,2.0
CAN,1988.0,Western European and other States,26815.064,0.0,26815064.0,0.0,0.0,0.0,2.98828599121753,74.17,668.01,-4.14,-37.36,76.542,,,,2.0
