adm_0_iso3,year,region_un,TPopulation1July_per_1000,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_growth,gdp_ppp,tourism_arrivals,tourism_departures,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k
NZL,1986.0,Western European and other States,3281.671,12.3288139455395,80.55,1617.38,10.25,-3.79,0.103150893433203,..,..,..,0.0,3281671.0,0.0,0.0,0.0
NZL,1987.0,Western European and other States,3299.45,12.4355322623524,80.71,1639.56,10.3,-2.53,1.15390148851148,..,..,..,0.0,3299450.0,0.0,0.0,0.0
NZL,1988.0,Western European and other States,3316.002,12.4697125061714,80.02,1775.19,10.45,-3.06,0.56326783237314,..,..,..,0.0,3316002.0,0.0,0.0,0.0
NZL,1989.0,Western European and other States,3333.755,12.5297178230982,80.35,1583.36,10.49,-3.54,0.76207263005054,..,..,..,0.0,3333755.0,0.0,0.0,0.0
NZL,1990.0,Western European and other States,3397.388,12.6459306520831,80.19,1582.3,10.55,-2.49,1.20209777275256,14871.4551034056,..,..,0.0,3397388.0,0.0,0.0,0.0
NZL,1991.0,Western European and other States,3481.599,13.2737077968934,80.87,1578.52,9.73,-3.47,5.09011365919262,14560.4500543414,..,..,0.0,3481599.0,0.0,0.0,0.0
NZL,1992.0,Western European and other States,3532.562,13.412707455091,80.98,1509.39,9.06,-3.82,1.22170610051706,14937.4543136692,..,..,0.0,3532562.0,0.0,0.0,0.0
NZL,1993.0,Western European and other States,3573.742,13.5665185522768,80.33,1474.48,9.49,-3.02,1.31748158276591,15964.2562442835,..,..,0.0,3573742.0,0.0,0.0,0.0
NZL,1994.0,Western European and other States,3620.89,13.7480536250047,80.34,1646.95,9.73,-3.5,1.50504676649356,17111.1505208986,..,..,0.0,3620890.0,0.0,0.0,0.0
NZL,1995.0,Western European and other States,3673.893,13.9508564049979,80.81,1797.49,9.98,-4.05,1.63867331974396,17885.3537056542,1409000,920000,0.0,3673893.0,0.0,0.0,0.0
NZL,1996.0,Western European and other States,3728.458,14.1734077703088,80.32,1659.5,9.87,-3.93,1.7543346757677,18441.6345459801,1529000,1093000,0.0,3728458.0,0.0,0.0,0.0
NZL,1997.0,Western European and other States,3775.852,14.3606395503399,79.8,1522.62,9.64,-3.54,1.40683085010195,19127.3004126074,1497000,1132000,0.0,3775852.0,0.0,0.0,0.0
NZL,1998.0,Western European and other States,3810.044,14.488625574418,79.65,1725.22,10.84,-3.7,0.980491144897435,19319.9835645765,1485000,1166000,0.0,3810044.0,0.0,0.0,0.0
NZL,1999.0,Western European and other States,3833.494,14.5649614522806,79.7,1469.07,10.75,-2.75,0.618610757311817,20579.365916514,1607000,1185000,0.0,3833494.0,0.0,0.0,0.0
NZL,2000.0,Western European and other States,3855.266,14.6507918423151,79.75,1591.35,10.28,-3.21,0.680613208426653,21500.6292898099,1787000,1283000,0.0,3855266.0,0.0,0.0,0.0
NZL,2001.0,Western European and other States,3889.578,14.7373817933235,80.09,1479.05,10.33,-3.81,0.681100420036239,22521.0409382492,1909000,1287000,0.0,3889578.0,0.0,0.0,0.0
NZL,2002.0,Western European and other States,3948.584,14.9956325244009,79.45,1571.52,10.1,-2.04,1.80798016687309,23306.2795376277,2045000,1293000,0.0,3948584.0,0.0,0.0,0.0
NZL,2003.0,Western European and other States,4019.941,15.2945197675743,79.58,1474.47,10.07,-4.57,2.04317065670572,23987.3688944924,2104000,1374000,0.0,4019941.0,0.0,0.0,0.0
NZL,2004.0,Western European and other States,4081.408,15.5235274011621,80.34,1770.83,9.58,-3.58,1.55579026598741,25096.6858778485,2334000,1733000,0.0,4081408.0,0.0,0.0,0.0
NZL,2005.0,Western European and other States,4132.781,15.6997455470738,80.75,1348.47,10.7,-3.03,1.19829725539141,25677.4190803252,2366000,1872000,0.0,4132781.0,0.0,0.0,0.0
NZL,2006.0,Western European and other States,4179.978,15.8922942539212,79.83,1650.23,9.79,-4.04,1.28727292519303,27744.0617198326,2409000,1861000,0.0,4179978.0,0.0,0.0,0.0
NZL,2007.0,Western European and other States,4221.494,16.0411682047776,80.13,1395.42,10.27,-4.42,0.86295237642558,29353.5006283723,2455000,1978000,0.0,4221494.0,0.0,0.0,0.0
NZL,2008.0,Western European and other States,4260.239,16.1778891800539,79.87,1519.6,10.37,-3.93,0.779170376466414,29827.1425475385,2483000,1967000,0.0,4260239.0,0.0,0.0,0.0
NZL,2009.0,Western European and other States,4302.886,16.340435228438,80.17,1503.54,9.76,-3.13,0.930182330420022,30682.9538757235,2473000,1918000,0.0,4302886.0,0.0,0.0,0.0
NZL,2010.0,Western European and other States,4346.338,16.5231096426266,81.27,1672.27,10.56,-2.84,1.04210165993295,31214.0510925451,2530000,2026000,0.0,4346338.0,0.0,0.0,0.0
NZL,2011.0,Western European and other States,4381.269,16.6495765447571,81.01,1632.88,10.39,-3.89,0.692820854887079,32702.1461450023,2617000,2096000,0.0,4381269.0,0.0,0.0,0.0
NZL,2012.0,Western European and other States,4410.284,16.7411036420949,80.38,1554.47,10.0,-4.18,0.619042483893705,32989.3681569621,2574000,2172000,0.0,4410284.0,0.0,0.0,0.0
NZL,2013.0,Western European and other States,4450.644,16.8702290076336,79.91,1561.62,10.87,-2.4,0.837960846621025,36243.2439727716,2710000,2197000,0.0,4450644.0,0.0,0.0,0.0
NZL,2014.0,Western European and other States,4514.195,17.1527856898713,79.83,1543.71,10.33,-2.65,1.7305681183892,37297.8134848978,2854000,2276000,0.0,4514195.0,0.0,0.0,0.0
NZL,2015.0,Western European and other States,4590.59,17.5056017621815,79.05,1480.18,10.2,-4.12,2.10555797347703,37552.7372973495,3129000,2412000,0.0,4590590.0,0.0,0.0,0.0
NZL,2016.0,Western European and other States,4668.081,17.9032319319433,80.59,1700.82,10.94,-4.48,2.31433399944735,39946.2344308563,3494000,2611000,0.0,4668081.0,0.0,0.0,0.0
NZL,2017.0,Western European and other States,4746.252,18.2811135163875,81.12,1573.58,10.77,-3.37,2.16508323721803,42206.923421304,3723000,2853000,0.0,4746252.0,0.0,0.0,0.0
NZL,2018.0,Western European and other States,4838.526,18.6115225399719,81.28,1740.94,10.94,-2.28,1.87447889970609,42499.3779260836,3858000,3038000,0.0,4838526.0,0.0,0.0,0.0
NZL,2019.0,Western European and other States,4959.034,18.9100300026585,79.54,1633.46,10.96,-2.43,1.68010110761429,45163.6964269884,3888000,3225000,0.0,4959034.0,0.0,0.0,0.0
NZL,2020.0,Western European and other States,5061.134,19.3315863430937,79.1,1445.3,10.86,-2.48,2.30171316283647,45283.4680496217,996000,511000,0.0,5061134.0,0.0,0.0,0.0
NZL,2021.0,Western European and other States,5129.728,19.4117200258251,80.31,1685.04,11.06,-2.16,0.517426575344994,47933.5886168028,..,..,0.0,5129728.0,0.0,0.0,0.0
NZL,2022.0,Western European and other States,5185.288,19.4341270745509,80.63,1729.69,11.33,-2.47,0.224767418115514,53049.3353731936,..,..,0.0,5185288.0,0.0,0.0,0.0
OMN,1961.0,Asia-Pacific States,546.443,1.74427786752827,43.1,54.69,27.25,10.14,8.09865591877517,..,..,..,0.0,546443.0,0.0,0.0,0.0
OMN,1962.0,Asia-Pacific States,557.14,1.77686914378029,40.31,13.84,27.03,8.45,8.12886624547565,..,..,..,0.0,557140.0,0.0,0.0,0.0
OMN,1963.0,Asia-Pacific States,568.603,1.81204200323102,45.65,82.77,26.98,5.64,8.14369470474638,..,..,..,0.0,568603.0,0.0,0.0,0.0
OMN,1964.0,Asia-Pacific States,580.824,1.85000646203554,42.31,29.76,26.58,5.72,8.17804719342056,..,..,..,0.0,580824.0,0.0,0.0,0.0
OMN,1965.0,Asia-Pacific States,593.808,1.89090791599354,41.32,38.16,26.63,5.17,8.17333682950073,..,..,..,0.0,593808.0,0.0,0.0,0.0
OMN,1966.0,Asia-Pacific States,607.538,1.93474636510501,41.6,50.59,26.71,9.14,8.18545505165685,..,..,..,0.0,607538.0,0.0,0.0,0.0
OMN,1967.0,Asia-Pacific States,622.042,1.98164135702746,43.93,134.34,26.59,6.58,8.18340457595663,..,..,..,0.0,622042.0,0.0,0.0,0.0
OMN,1968.0,Asia-Pacific States,637.379,2.03165751211632,42.05,34.87,26.67,7.18,8.17876649116501,..,..,..,0.0,637379.0,0.0,0.0,0.0
OMN,1969.0,Asia-Pacific States,653.593,2.08483037156704,41.12,13.53,27.39,7.69,8.1382760330705,..,..,..,0.0,653593.0,0.0,0.0,0.0
OMN,1970.0,Asia-Pacific States,670.693,2.14113085621971,41.32,21.49,27.2,7.84,8.1096671789152,..,..,..,0.0,670693.0,0.0,0.0,0.0
OMN,1971.0,Asia-Pacific States,688.804,2.20070759289176,40.75,34.42,26.71,7.09,8.06811034442532,..,..,..,0.0,688804.0,0.0,0.0,0.0
OMN,1972.0,Asia-Pacific States,708.045,2.26362843295638,45.02,129.22,26.55,7.37,8.02181229045761,..,..,..,0.0,708045.0,0.0,0.0,0.0
OMN,1973.0,Asia-Pacific States,728.598,2.33014216478191,40.74,20.49,27.01,5.2,7.95758652243815,..,..,..,0.0,728598.0,0.0,0.0,0.0
OMN,1974.0,Asia-Pacific States,754.676,2.41353150242326,41.89,13.75,26.97,7.81,8.45128511275041,..,..,..,0.0,754676.0,0.0,0.0,0.0
OMN,1975.0,Asia-Pacific States,787.194,2.51652342487884,42.85,20.43,26.96,8.7,8.97632610679261,..,..,..,0.0,787194.0,0.0,0.0,0.0
OMN,1976.0,Asia-Pacific States,824.081,2.63231340872375,42.59,32.17,27.07,8.22,9.16635343102183,..,..,..,0.0,824081.0,0.0,0.0,0.0
OMN,1977.0,Asia-Pacific States,866.124,2.76353473344103,44.24,80.46,27.27,6.73,9.37934978279224,..,..,..,0.0,866124.0,0.0,0.0,0.0
OMN,1978.0,Asia-Pacific States,912.75,2.90889822294023,42.25,43.86,27.13,9.38,9.5030009609251,..,..,..,0.0,912750.0,0.0,0.0,0.0
OMN,1979.0,Asia-Pacific States,963.351,3.06661066235864,42.91,37.32,27.52,9.5,9.51230329612355,..,..,..,0.0,963351.0,0.0,0.0,0.0
OMN,1980.0,Asia-Pacific States,1017.462,3.23505008077544,43.53,12.69,28.03,10.07,9.44162336739416,..,..,..,0.0,1017462.0,0.0,0.0,0.0
OMN,1981.0,Asia-Pacific States,1075.624,3.4162197092084,44.64,20.06,27.69,10.87,9.38422299018623,..,..,..,0.0,1075624.0,0.0,0.0,0.0
OMN,1982.0,Asia-Pacific States,1138.301,3.61123747980614,47.53,99.22,27.32,10.14,9.34754281426487,..,..,..,0.0,1138301.0,0.0,0.0,0.0
OMN,1983.0,Asia-Pacific States,1204.626,3.81731502423263,46.6,177.69,26.88,8.52,9.19743538116389,..,..,..,0.0,1204626.0,0.0,0.0,0.0
OMN,1984.0,Asia-Pacific States,1273.306,4.03139256865913,40.84,7.34,27.36,10.17,8.96493216797367,..,..,..,0.0,1273306.0,0.0,0.0,0.0
OMN,1985.0,Asia-Pacific States,1353.289,4.28264943457189,43.16,15.42,27.67,11.15,9.39877155276071,..,..,..,0.0,1353289.0,0.0,0.0,0.0
OMN,1986.0,Asia-Pacific States,1443.446,4.56678190630049,44.3,35.54,27.46,9.84,9.63885091362142,..,..,..,0.0,1443446.0,0.0,0.0,0.0
OMN,1987.0,Asia-Pacific States,1533.35,4.84974474959612,44.01,39.18,27.66,9.98,9.08387971502165,..,..,..,0.0,1533350.0,0.0,0.0,0.0
OMN,1988.0,Asia-Pacific States,1623.433,5.13269143780291,43.44,54.04,27.78,8.45,8.60635576067355,..,..,..,0.0,1623433.0,0.0,0.0,0.0
OMN,1989.0,Asia-Pacific States,1713.838,5.41592245557351,43.12,67.89,27.17,7.71,8.16295006477512,..,..,..,0.0,1713838.0,0.0,0.0,0.0
OMN,1990.0,Asia-Pacific States,1804.524,5.69936672051696,43.98,49.55,28.04,9.64,7.76253389400156,26904.0022099026,..,..,0.0,1804524.0,0.0,0.0,0.0
OMN,1991.0,Asia-Pacific States,1895.187,5.98214216478191,43.52,20.42,27.58,10.16,7.37280327881107,28108.6614426285,..,..,0.0,1895187.0,0.0,0.0,0.0
OMN,1992.0,Asia-Pacific States,1985.227,6.26248142164782,46.02,103.34,26.85,7.6,6.98580524220946,29772.9044244163,..,..,0.0,1985227.0,0.0,0.0,0.0
OMN,1993.0,Asia-Pacific States,2071.868,6.53206785137318,44.24,18.14,27.66,7.15,6.48828496427127,30986.5262561737,..,..,0.0,2071868.0,0.0,0.0,0.0
OMN,1994.0,Asia-Pacific States,2133.675,6.72644264943457,42.33,21.79,27.95,9.19,3.83465723178745,31924.7750979828,..,..,0.0,2133675.0,0.0,0.0,0.0
OMN,1995.0,Asia-Pacific States,2172.672,6.85146365105008,43.98,115.82,27.78,10.83,1.81507718873695,33598.3331452847,..,..,0.0,2172672.0,0.0,0.0,0.0
OMN,1996.0,Asia-Pacific States,2209.958,6.9690662358643,46.89,85.21,27.37,10.33,1.67400441172671,34660.6248129415,..,..,0.0,2209958.0,0.0,0.0,0.0
OMN,1997.0,Asia-Pacific States,2245.588,7.07825525040388,46.15,142.38,27.83,10.5,1.52670701598976,36808.9347914558,..,..,0.0,2245588.0,0.0,0.0,0.0
OMN,1998.0,Asia-Pacific States,2279.727,7.180901453958,44.95,37.29,28.44,8.95,1.41180244850763,36665.6418525837,..,..,0.0,2279727.0,0.0,0.0,0.0
OMN,1999.0,Asia-Pacific States,2312.6,7.27918901453958,43.08,28.22,28.08,11.18,1.33152756330169,36791.5766831188,..,..,0.0,2312600.0,0.0,0.0,0.0
OMN,2000.0,Asia-Pacific States,2344.253,7.37360581583199,42.36,11.94,27.75,10.87,1.26077835130911,39443.2607398871,..,..,0.0,2344253.0,0.0,0.0,0.0
OMN,2001.0,Asia-Pacific States,2374.654,7.464352180937,41.13,7.93,27.81,8.82,1.19524220284798,41679.015088695,1095000,..,0.0,2374654.0,0.0,0.0,0.0
OMN,2002.0,Asia-Pacific States,2403.658,7.5513408723748,43.07,36.14,27.76,10.01,1.13071073257491,41511.0285257247,1112000,..,0.0,2403658.0,0.0,0.0,0.0
OMN,2003.0,Asia-Pacific States,2431.6,7.63746688206785,44.02,35.72,27.98,9.23,1.10611884265999,40934.6957154754,1210000,..,0.0,2431600.0,0.0,0.0,0.0
OMN,2004.0,Asia-Pacific States,2468.855,7.77001938610662,42.87,31.99,27.83,8.92,2.16438626750751,42141.6368970448,1407000,..,0.0,2468855.0,0.0,0.0,0.0
OMN,2005.0,Asia-Pacific States,2515.192,7.94766397415186,43.85,32.41,27.88,9.56,3.05513059395559,43672.5203178009,1101000,2496000,0.0,2515192.0,0.0,0.0,0.0
OMN,2006.0,Asia-Pacific States,2560.65,8.12534733441034,44.66,48.13,27.84,9.88,2.99109626421689,46091.1822341116,1385000,2664000,0.0,2560650.0,0.0,0.0,0.0
OMN,2007.0,Asia-Pacific States,2605.7,8.30427786752827,43.44,79.8,28.12,8.3,2.94280542748899,48626.9220412508,1360000,2945000,0.0,2605700.0,0.0,0.0,0.0
OMN,2008.0,Asia-Pacific States,2651.028,8.48636187399031,40.56,22.48,27.44,7.29,2.91825829543765,52841.188951464,1540000,3100000,0.0,2651028.0,0.0,0.0,0.0
OMN,2009.0,Asia-Pacific States,2697.537,8.67418093699515,41.42,29.28,28.25,8.62,2.92069673672116,55127.4677724323,1584000,2470000,0.0,2697537.0,0.0,0.0,0.0
OMN,2010.0,Asia-Pacific States,2881.914,8.90935702746365,41.1,47.75,28.32,9.01,3.39214509818652,55667.4687773217,1500000,2829000,0.0,2881914.0,0.0,0.0,0.0
OMN,2011.0,Asia-Pacific States,3206.87,9.94107592891761,43.55,80.91,27.97,9.22,12.3078884820659,52393.3135820293,1393000,3341000,0.0,3206870.0,0.0,0.0,0.0
OMN,2012.0,Asia-Pacific States,3535.578,11.4607625201939,42.0,22.95,28.06,8.1,16.0219094533365,49989.4425093994,1714000,3972000,0.0,3535578.0,0.0,0.0,0.0
OMN,2013.0,Asia-Pacific States,3816.68,12.3874410339257,44.24,44.38,27.64,8.9,9.46035805390092,47013.4730934385,1923000,4301000,0.0,3816680.0,0.0,0.0,0.0
OMN,2014.0,Asia-Pacific States,4009.268,12.9319515347334,43.83,25.6,27.8,9.49,5.89025674463136,44235.8336329334,2225000,4727000,0.0,4009268.0,0.0,0.0,0.0
OMN,2015.0,Asia-Pacific States,4191.776,13.5214701130856,43.1,28.25,28.4,8.65,5.95009219479117,36058.1666084788,2634000,5424000,0.0,4191776.0,0.0,0.0,0.0
OMN,2016.0,Asia-Pacific States,4398.07,14.1870016155089,43.95,37.94,28.08,9.9,6.20849803585934,33333.8635893722,3207000,5902000,0.0,4398070.0,0.0,0.0,0.0
OMN,2017.0,Asia-Pacific States,4541.854,14.6604071082391,43.23,23.04,28.24,8.07,4.55907863529928,33619.4988982607,3178000,6368000,0.0,4541854.0,0.0,0.0,0.0
OMN,2018.0,Asia-Pacific States,4601.156,14.8558222940226,42.25,76.75,28.31,11.36,2.48893904260005,37780.3308327271,3242000,5975000,0.0,4601156.0,0.0,0.0,0.0
OMN,2019.0,Asia-Pacific States,4602.768,14.8343812600969,45.16,48.65,28.27,10.8,0.9192252122478,37250.6110788359,3506000,6633000,0.0,4602768.0,0.0,0.0,0.0
OMN,2020.0,Asia-Pacific States,4543.398,14.612268174475,45.15,97.19,27.95,9.36,-0.538397287421525,35163.3281781415,869000,1657000,0.0,4543398.0,0.0,0.0,0.0
OMN,2021.0,Asia-Pacific States,4520.471,14.5409499192246,42.42,28.4,28.26,9.91,0.396947566423394,38719.4587682049,..,..,0.0,4520471.0,0.0,0.0,0.0
OMN,2022.0,Asia-Pacific States,4576.298,15.2834442649435,44.22,78.52,28.12,9.75,5.78794324429313,43244.3771424737,..,..,0.0,4576298.0,0.0,0.0,0.0
PAK,1961.0,Asia-Pacific States,47060.915,60.8671609070154,49.6,502.13,19.47,-3.25,4.397044007688,..,..,..,0.0,47060915.0,0.0,0.0,0.0
PAK,1962.0,Asia-Pacific States,48161.841,62.4690327936903,46.53,371.77,19.58,-3.26,3.70264922611313,..,..,..,0.0,48161841.0,0.0,0.0,0.0
PAK,1963.0,Asia-Pacific States,49325.05,64.1445828144458,44.34,299.19,20.51,-1.26,3.74406840517541,..,..,..,0.0,49325050.0,0.0,0.0,0.0
PAK,1964.0,Asia-Pacific States,50552.592,65.8987118617684,42.58,434.09,19.51,-6.34,3.79613051261503,..,..,..,0.0,50552592.0,0.0,0.0,0.0
PAK,1965.0,Asia-Pacific States,51841.626,67.7265073682026,40.21,315.92,20.23,-2.97,3.82639364673082,..,..,..,0.0,51841626.0,0.0,0.0,0.0
PAK,1966.0,Asia-Pacific States,53199.414,69.632974003736,38.76,349.28,20.08,-1.88,3.86743882029149,..,..,..,0.0,53199414.0,0.0,0.0,0.0
PAK,1967.0,Asia-Pacific States,54629.793,71.6256330427563,48.12,514.97,19.59,-5.6,3.9052393911554,..,..,..,0.0,54629793.0,0.0,0.0,0.0
PAK,1968.0,Asia-Pacific States,56124.743,73.6956556143628,47.59,333.42,19.7,-3.95,3.92946242748782,..,..,..,0.0,56124743.0,0.0,0.0,0.0
PAK,1969.0,Asia-Pacific States,57676.805,75.8366269717725,45.1,341.78,20.37,-3.13,3.94072963244135,..,..,..,0.0,57676805.0,0.0,0.0,0.0
PAK,1970.0,Asia-Pacific States,59290.872,78.0493967932752,46.63,366.31,20.46,-2.57,3.94961272505774,..,..,..,0.0,59290872.0,0.0,0.0,0.0
PAK,1971.0,Asia-Pacific States,60878.78,80.2302550332088,44.77,322.08,20.41,-3.99,3.82600383456876,..,..,..,0.0,60878780.0,0.0,0.0,0.0
PAK,1972.0,Asia-Pacific States,62509.565,82.4813122665006,46.91,401.07,19.49,-3.84,3.83379229114844,..,..,..,0.0,62509565.0,0.0,0.0,0.0
PAK,1973.0,Asia-Pacific States,64285.624,84.9184205064342,47.73,460.87,20.09,-4.7,4.15841563382476,..,..,..,0.0,64285624.0,0.0,0.0,0.0
PAK,1974.0,Asia-Pacific States,66149.169,87.4526346513076,43.78,284.6,19.86,-5.08,4.23331718345682,..,..,..,0.0,66149168.99999999,0.0,0.0,0.0
PAK,1975.0,Asia-Pacific States,68126.998,90.1063395080946,48.04,478.81,19.51,-3.36,4.2731044513224,..,..,..,0.0,68126998.0,0.0,0.0,0.0
PAK,1976.0,Asia-Pacific States,70230.923,92.9071372976339,51.34,520.61,19.67,-0.79,4.34349960314565,..,..,..,0.0,70230923.0,0.0,0.0,0.0
PAK,1977.0,Asia-Pacific States,72451.105,95.8668366023246,49.37,429.81,20.56,-4.14,4.40963057465576,..,..,..,0.0,72451105.0,0.0,0.0,0.0
PAK,1978.0,Asia-Pacific States,74789.33,98.9873637920299,49.59,464.66,20.06,-3.79,4.47181484392215,..,..,..,0.0,74789330.0,0.0,0.0,0.0
PAK,1979.0,Asia-Pacific States,77407.341,102.476441210046,49.91,442.95,19.91,-2.3,4.72400688002825,..,..,..,0.0,77407341.0,0.0,0.0,0.0
PAK,1980.0,Asia-Pacific States,80624.057,106.749442195932,49.43,427.04,20.61,-3.26,5.34366150801028,..,..,..,0.0,80624057.0,0.0,0.0,0.0
PAK,1981.0,Asia-Pacific States,84270.202,111.304027864259,49.43,455.76,20.36,-1.37,5.29068270247978,..,..,..,0.0,84270202.0,0.0,0.0,0.0
PAK,1982.0,Asia-Pacific States,87828.198,115.568241490245,53.26,499.04,19.53,-2.43,4.59818726576521,..,..,..,0.0,87828198.0,0.0,0.0,0.0
PAK,1983.0,Asia-Pacific States,91080.372,119.639517175176,51.77,512.31,19.55,-2.15,4.29730848513814,..,..,..,0.0,91080372.0,0.0,0.0,0.0
PAK,1984.0,Asia-Pacific States,94003.867,123.449740556247,47.44,423.12,20.02,-3.82,3.97015547084979,..,..,..,0.0,94003867.0,0.0,0.0,0.0
PAK,1985.0,Asia-Pacific States,97121.552,127.424871575342,47.49,406.36,20.4,-2.21,4.00083797990563,..,..,..,0.0,97121552.0,0.0,0.0,0.0
PAK,1986.0,Asia-Pacific States,100618.523,131.806200705687,48.56,449.98,19.76,-3.93,4.20864990483041,..,..,..,0.0,100618523.0,0.0,0.0,0.0
PAK,1987.0,Asia-Pacific States,104251.093,136.377538657119,45.99,366.6,20.64,-1.75,4.23406989482786,..,..,..,0.0,104251093.0,0.0,0.0,0.0
PAK,1988.0,Asia-Pacific States,107967.838,141.039771430054,47.78,441.22,21.07,-0.58,4.18601726397658,..,..,..,0.0,107967838.0,0.0,0.0,0.0
PAK,1989.0,Asia-Pacific States,111670.386,145.725182907846,47.8,409.17,19.77,-2.92,4.08585283853478,..,..,..,0.0,111670386.0,0.0,0.0,0.0
PAK,1990.0,Asia-Pacific States,115414.069,150.679192611042,50.5,464.31,20.57,-3.23,4.16074843887093,1895.26266960096,..,..,0.0,115414069.0,0.0,0.0,0.0
PAK,1991.0,Asia-Pacific States,119203.569,155.744611353259,49.91,402.58,19.88,-3.6,4.1207641078512,1991.5796405159,..,..,0.0,119203569.0,0.0,0.0,0.0
PAK,1992.0,Asia-Pacific States,122375.18,160.267289331673,52.01,573.65,19.63,-2.7,3.67349212961502,2132.01941721158,..,..,0.0,122375180.0,0.0,0.0,0.0
PAK,1993.0,Asia-Pacific States,125546.615,164.772879047323,47.37,377.3,20.55,-1.97,3.58012330826805,2160.18966657089,..,..,0.0,125546615.0,0.0,0.0,0.0
PAK,1994.0,Asia-Pacific States,129245.138,169.608866490245,51.88,595.11,20.02,-2.21,3.69701394308186,2223.514283684,..,..,0.0,129245138.0,0.0,0.0,0.0
PAK,1995.0,Asia-Pacific States,133117.476,174.58262375467,50.24,499.03,19.99,-1.08,3.69134923631747,2314.90798536749,378000,..,0.0,133117476.0,0.0,0.0,0.0
PAK,1996.0,Asia-Pacific States,137234.81,179.738859485264,47.83,427.64,19.97,-3.9,3.71159539659789,2400.63451662661,369000,..,0.0,137234810.0,0.0,0.0,0.0
PAK,1997.0,Asia-Pacific States,141330.267,184.894930469074,53.72,510.79,19.49,-2.23,3.62281209349909,2398.01357451262,375000,..,0.0,141330267.0,0.0,0.0,0.0
PAK,1998.0,Asia-Pacific States,145476.106,190.07154939809,49.65,418.05,20.74,-2.28,3.49127265931876,2419.07785440509,429000,..,0.0,145476106.0,0.0,0.0,0.0
PAK,1999.0,Asia-Pacific States,149694.462,195.316232098381,48.24,366.8,20.8,-1.32,3.32774026531764,2474.81647712624,432000,..,0.0,149694462.0,0.0,0.0,0.0
PAK,2000.0,Asia-Pacific States,154369.924,200.912109537152,44.86,264.12,20.78,-3.14,3.42994653492676,2565.19958815541,557000,..,0.0,154369924.0,0.0,0.0,0.0
PAK,2001.0,Asia-Pacific States,159217.727,206.609208955998,47.04,342.05,20.97,-2.22,3.39469043149438,2643.766274957,500000,..,0.0,159217727.0,0.0,0.0,0.0
PAK,2002.0,Asia-Pacific States,163262.808,211.735353102947,45.66,280.62,21.22,-1.75,3.05176659227084,2687.8299361939,498000,..,0.0,163262808.0,0.0,0.0,0.0
PAK,2003.0,Asia-Pacific States,166876.68,216.778549190536,48.29,438.24,20.55,-1.45,2.95128872039495,2821.73137020639,501000,..,0.0,166876680.0,0.0,0.0,0.0
PAK,2004.0,Asia-Pacific States,170648.62,222.195413034454,46.87,322.07,21.31,-0.58,3.06487852057969,3048.35709126701,648000,..,0.0,170648620.0,0.0,0.0,0.0
PAK,2005.0,Asia-Pacific States,174372.098,227.601198630137,51.01,427.64,20.13,-2.08,2.99701959298641,3292.60223265724,798000,..,0.0,174372098.0,0.0,0.0,0.0
PAK,2006.0,Asia-Pacific States,178069.984,233.087756849315,51.51,486.43,21.2,-4.54,2.9746774265639,3514.81365232954,898000,..,0.0,178069984.0,0.0,0.0,0.0
PAK,2007.0,Asia-Pacific States,181924.521,239.328080894562,51.43,459.31,20.76,-2.55,3.2341190660487,3672.18527453313,840000,..,0.0,181924521.0,0.0,0.0,0.0
PAK,2008.0,Asia-Pacific States,185931.955,245.821804950187,50.42,437.63,20.57,-3.88,3.2657608856905,3721.33293555633,823000,..,0.0,185931955.0,0.0,0.0,0.0
PAK,2009.0,Asia-Pacific States,190123.222,252.148886986301,49.78,348.87,20.93,0.31,3.12644210941916,3777.09098630805,855000,..,0.0,190123222.0,0.0,0.0,0.0
PAK,2010.0,Asia-Pacific States,194454.498,258.456630085098,49.77,480.79,21.17,-0.84,3.0554299584491,3785.70113526903,907000,..,0.0,194454498.0,0.0,0.0,0.0
PAK,2011.0,Asia-Pacific States,198602.738,264.303218399751,52.0,482.62,20.76,-2.24,2.82096564410162,3879.5977693449,1161000,..,0.0,198602738.0,0.0,0.0,0.0
PAK,2012.0,Asia-Pacific States,202205.861,269.389691002491,49.73,402.74,20.16,-2.68,2.48968846628955,4046.59848766311,966000,..,0.0,202205861.0,0.0,0.0,0.0
PAK,2013.0,Asia-Pacific States,205337.562,273.809124636779,52.08,440.7,20.66,-3.54,2.20451956047237,4173.93858568758,..,..,35975.0,205337562.0,0.00017519931399594585,17.519931399594586,2.918847525085611
PAK,2014.0,Asia-Pacific States,208251.628,277.948120330012,50.88,367.48,20.35,-3.38,2.07709780059074,4312.99070040776,..,..,0.0,208251628.0,0.0,0.0,0.0
PAK,2015.0,Asia-Pacific States,210969.298,281.873810450394,52.37,485.65,20.62,-1.03,1.97874375602475,4480.26313460985,..,..,0.0,210969298.0,0.0,0.0,0.0
PAK,2016.0,Asia-Pacific States,213524.84,285.568271326276,50.21,357.37,21.48,0.14,1.8778640258551,4630.7315068374,..,..,0.0,213524840.0,0.0,0.0,0.0
PAK,2017.0,Asia-Pacific States,216379.655,289.635179275633,49.52,393.87,21.27,-2.05,1.98650468544359,4789.53646557553,..,..,24685.0,216379655.0,0.00011408189000024055,11.408189000024054,2.518356657868486
